Time (s),Energy Decay (dB)
1.8414375,-0.3600659742322808
1.8415000000000001,-0.36007267779681496
1.8415625,-0.36007989186749334
1.841625,-0.3600803711743229
1.8416875000000001,-0.3600835898853647
1.84175,-0.3600917020807578
1.8418125,-0.36009475211731634
1.841875,-0.36009515439727036
1.8419375,-0.3601018041473189
1.842,-0.3601089226105317
1.8420625,-0.36010949917911095
1.842125,-0.3601125909734506
1.8421875,-0.36012114152937
1.84225,-0.36012446800354286
1.8423125,-0.36012489716184604
1.842375,-0.360131787129084
1.8424375,-0.3601389374560087
1.8425,-0.3601395437970982
1.8425625,-0.3601426147045741
1.842625,-0.3601523440248621
1.8426875,-0.3601574588493517
1.84275,-0.36015752291323966
1.8428125,-0.3601642729579641
1.842875,-0.3601738174496644
1.8429375000000001,-0.3601758054531302
1.843,-0.36017738827038376
1.8430625,-0.36018685933639705
1.8431250000000001,-0.3601943480939826
1.8431875,-0.3601945268891685
1.84325,-0.3601992586176875
1.8433125000000001,-0.3602090811692065
1.843375,-0.3602124185817852
1.8434375,-0.36021288358067827
1.8435000000000001,-0.36021968797588977
1.8435625,-0.36022695838636276
1.843625,-0.3602277805476436
1.8436875000000001,-0.3602301736082128
1.84375,-0.360238542515083
1.8438125,-0.36024294970735604
1.843875,-0.36024298324512916
1.8439375,-0.3602476569088705
1.844,-0.3602536119212494
1.8440625,-0.36025463395363755
1.844125,-0.36025568021138743
1.8441875,-0.3602609307368415
1.84425,-0.3602645740963185
1.8443125,-0.36026458009054085
1.844375,-0.3602680604850275
1.8444375,-0.3602737923886504
1.8445,-0.36027499975720684
1.8445625,-0.3602759537276614
1.844625,-0.360281197456512
1.8446875,-0.36028493234284753
1.8447500000000001,-0.36028495363307717
1.8448125,-0.36028834024399603
1.844875,-0.3602947921333111
1.8449375000000001,-0.36029653232346914
1.845,-0.36029739826671486
1.8450625,-0.3603035585537101
1.8451250000000001,-0.3603084867226498
1.8451875,-0.3603086680497103
1.84525,-0.3603113748440291
1.8453125000000001,-0.3603182651071156
1.845375,-0.36032144139592237
1.8454375,-0.3603216127211991
1.8455000000000001,-0.360327394709409
1.8455625,-0.36033454535839415
1.845625,-0.36033565030835246
1.8456875000000001,-0.3603371481881834
1.84575,-0.36034394501250566
1.8458125,-0.36034909379189584
1.845875,-0.36034927133650363
1.8459375,-0.36035240533288776
1.846,-0.36035993517700426
1.8460625,-0.3603627960099421
1.846125,-0.3603631366597348
1.8461875,-0.3603684078054583
1.84625,-0.3603735566138499
1.8463125,-0.36037410199538983
1.846375,-0.3603754197845485
1.8464375,-0.3603802624709941
1.8465,-0.36038324033420965
1.8465625,-0.3603832409748819
1.846625,-0.3603864120062631
1.8466875,-0.3603910152771357
1.8467500000000001,-0.3603917713515323
1.8468125,-0.36039271086043373
1.846875,-0.3603967750738114
1.8469375000000001,-0.360399457482085
1.847,-0.36039947167003394
1.8470625,-0.36040185562077337
1.8471250000000001,-0.36040634462390353
1.8471875,-0.36040740927389503
1.84725,-0.3604082559502498
1.8473125000000001,-0.3604129040761158
1.847375,-0.3604158871026472
1.8474375,-0.36041589064964763
1.8475000000000001,-0.36041853903845283
1.8475625,-0.3604234673378688
1.847625,-0.36042503529474745
1.8476875000000001,-0.3604255895148035
1.84775,-0.3604311027423737
1.8478125,-0.3604361040425753
1.847875,-0.3604362866452398
1.8479375,-0.3604391073762108
1.848,-0.36044571165688133
1.8480625,-0.3604487050011944
1.848125,-0.3604487596453696
1.8481875,-0.36045299374303863
1.84825,-0.3604591247216687
1.8483125,-0.360460325606334
1.848375,-0.3604615134737025
1.8484375,-0.3604673458809473
1.8485,-0.36047120861215315
